#;Titulo;Año;Autores;Citas;Editorial;URL;DOI;DOIcorto;Tipo;Editorial Oficial;Revista/Conferencia;;;;;
390;On the scalability and dynamic load-balancing of optimistic gate level simulation;2010;"S Meraji; W Zhang; C Tropper";17;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/5552191/?casa_token=GK96Bw7otLkAAAAA:Tr4Gd1bT6Ur7aE30wMUizKUhreYYxXojn6K3Zbkg3GWVKsMVgcpQ-9AmZdHDx5PTMr1UnlCq-umQ;http://dx.doi.org/10.1109/tcad.2010.2049044;10.1109/tcad.2010.2049044;journal-article;Institute of Electrical and Electronics Engineers (IEEE);IEEE Trans. Comput.-Aided Des. Integr. Circuits Syst.;36;;;;
391;On-line configuration of a time warp parallel discrete event simulator;1998;"R Radhakrishnan; N Abu-Ghazaleh; M Chetlur; PA Wilsey";12;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/708460/?casa_token=6FNB1OhdE2cAAAAA:69JkF2bOgAOH5Y5fDHWw806ACt2NZOCznlMghPCMxpF3tXzw5L9i5DeXsRijrk99llJJ9dj_wgL5;http://dx.doi.org/10.1109/icpp.1998.708460;10.1109/icpp.1998.708460;proceedings-article;IEEE Comput. Soc;1998 International Conference on Parallel Processing;29;;;;
392;On-line distributed prediction of traffic flow in a large-scale road network;2014;"Y Wang; JH van Schuppen; J Vrancken";0;Elsevier;https://www.sciencedirect.com/science/article/pii/S1569190X14001051?casa_token=xlpr4WMajfsAAAAA:im9aQBtIr6arirI45KQoiJ3df33QNuzZmm3mJRWEvM4Fx4yaywFeir0j9DsNaBvIq2pJiZSJC0ye;http://dx.doi.org/10.1016/j.simpat.2014.06.011;10.1016/j.simpat.2014.06.011;journal-article;Elsevier BV;Simulation Modelling Practice and Theory;47;;;;
393;On-time data exchange in fully-parallelized co-simulation with conservative synchronization;2013;"A Munawar; T Yoshizawa; T Ishikawa; S Shimizu";3;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/6721590/?casa_token=xv5AL9N_VOYAAAAA:x6cqOld24G928mzUDkyqi1T4tDtIT3FZICbNRjHLm5h0TNX58eSUVKvrKEcLDblnAlWHD0Imry2t;http://dx.doi.org/10.1109/wsc.2013.6721590;10.1109/wsc.2013.6721590;proceedings-article;IEEE;2013 Winter Simulation Conference - (WSC 2013);11;;;;
394;Online SystemC emulation acceleration;2010;"S Sirowy; C Huang; F Vahid";12;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/1837274.1837284?casa_token=-N4mFZZyR18AAAAA:t7zgzQXTAdZdzDPJgGIqbJt9svaiy8poVL6bQih5nCCHkC6GkQUi9H3jyfTrYsJE0c3UQySVy7v5TWg;http://dx.doi.org/10.1145/1837274.1837284;10.1145/1837274.1837284;proceedings-article;ACM;DAC '10: The 47th Annual Design Automation Conference 2010;23;;;;
395;Open network emulator: A parallel direct code execution network simulator;2012;"V Duggirala; S Varadarajan";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/6305896/;http://dx.doi.org/10.1109/pads.2012.29;10.1109/pads.2012.29;proceedings-article;IEEE;2012 ACM/IEEE/SCS 26th Workshop on Principles of Advanced and Distributed Simulation (PADS);26;;;;
396;Open Simulator: A New Framework for Simulating Networked Virtual Environment by Utilizing Online Resources;2001;"M Yamamoto; Y Osaka; T Nagamatsu; H Ishii; HYoshikawa";0;Elsevier;https://www.sciencedirect.com/science/article/pii/S1474667017415072;http://dx.doi.org/10.1016/s1474-6670(17)41507-2;10.1016/s1474-6670(17)41507-2;journal-article;Elsevier BV;IFAC Proceedings Volumes;6;;;;
397;Optimism: not just for event execution any more;1999;"CH Young; R Radhakrishnan; PA Wilsey";6;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/766170/;http://dx.doi.org/10.1109/pads.1999.766170;10.1109/pads.1999.766170;proceedings-article;IEEE Comput. Soc;13th Workshop on Parallel and Distributed Simulation;24;;;;
398;Optimistic Modeling and Simulation of Complex Hardware Platforms and Embedded Systems on Many-Core HPC Clusters;2018;"A Poshtkohi; MB Ghaznavi-Ghoushchi; K Saghafi";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/8419330/;http://dx.doi.org/10.1109/tpds.2018.2860014;10.1109/tpds.2018.2860014;journal-article;Institute of Electrical and Electronics Engineers (IEEE);IEEE Trans. Parallel Distrib. Syst.;44;;;;
399;Optimistic parallel computation: an example from computational chemistry;1996;"EA Crawford; K Schwan; S Yalamanchili";1;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/570336/?casa_token=kiHrHM2zQc0AAAAA:BT-Bb9KUyDLh8bW05BYVOOQ1YboNVHWMlGFcz7-AW7p7b5dA3sp52T51ZhI640oZLNJV_jRHoipr;http://dx.doi.org/10.1109/spdp.1996.570336;10.1109/spdp.1996.570336;proceedings-article;IEEE Comput. Soc. Press;SPDP '96: 8th IEEE Symposium on Parallel and Distributed Processing;6;;;;
400;Optimistic parallel discrete event simulation based on multi-core platform and its performance analysis;2009;"N Su; H Hou; F Yang; Q Li‚ W Wang";11;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/5066860/?casa_token=Il60gY0cOqwAAAAA:HYn7gjql99ZkzvFXRTU_BQaxzXgGMIYoD2Wf_buGFpVWC3wlPAbWyLEQ54atTv2EY8jk9bjf2oG3;http://dx.doi.org/10.1109/cisis.2009.59;10.1109/cisis.2009.59;proceedings-article;IEEE;2009 International Conference on Complex, Intelligent and Software Intensive Systems (CISIS);15;;;;
401;Optimistic parallel simulation of continuous time Markov chains using uniformization;1993;"DM Nicol; P Heidelberger";0;Elsevier;https://www.sciencedirect.com/science/article/pii/S0743731583710737;http://dx.doi.org/10.1006/jpdc.1993.1073;10.1006/jpdc.1993.1073;journal-article;Elsevier BV;Journal of Parallel and Distributed Computing;0;;;;
402;Optimistic parallel simulation of very large-scale peer-to-peer systems;2014;"M Hanai; K Shudo";8;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/6957174/?casa_token=tebupSA3tHUAAAAA:QETHE6ykKQo9CsCgOwYbJWeN_Fua9qub66FuFhNsPOWwNwsNpmqpnLOdOP3YAQYmXMgmeWMOVvuc;http://dx.doi.org/10.1109/ds-rt.2014.13;10.1109/ds-rt.2014.13;proceedings-article;IEEE;2014 IEEE/ACM 18th International Symposium on Distributed Simulation and Real Time Applications (DS-RT);21;;;;
403;Optimistic parallel simulation over a network of workstations;1999;"R Pasquini; V Rego";8;dl.acm.org;https://dl.acm.org/doi/pdf/10.1145/324898.325343;http://dx.doi.org/10.1145/324898.325343;10.1145/324898.325343;proceedings-article;ACM Press;the 31st conference;0;;;;
404;Optimistic protocol analysis in a performance analyser and prediction tool;2005;"P Teo; SJ Turner; Z Juhasz";25;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1443310/?casa_token=Q4b_KGDiGIAAAAAA:AXmq0dbuV7xrogIsdydeO0LGmhGLTzFkfaXUVM0RUboQ6tRq4aikEiW_zLTfIaZ522BP74qbBOLX;http://dx.doi.org/10.1109/pads.2005.17;10.1109/pads.2005.17;proceedings-article;IEEE;Proceedings. Workshop on Principles of Advanced and Distributed Simulation (PADS 2005);12;;;;
405;Optimistic simulation of parallel architectures using program executables;1996;"S Chandrasekaran; MD Hill";26;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/238793.238838;http://dx.doi.org/10.1109/pads.1996.761572;10.1109/pads.1996.761572;proceedings-article;IEEE;Symposium on Parallel and Distributed Tools;22;;;;
406;Optimistic synchronization of mixed-mode simulators;1998;"P Frey; RA Radhakrishnan; HW Carter; PA Wilsey";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/670002/?casa_token=w_majGPZ_TUAAAAA:CYarOuWxUzbNyLYiXaqQXRTchYLkXsS2XaEWAEGpic9y8JnZomf9hMTUNY3xG2SKtH3EK7FBcMlS;http://dx.doi.org/10.1109/ipps.1998.670002;10.1109/ipps.1998.670002;proceedings-article;IEEE Comput. Soc;First Merged International Parallel Processing Symposium and Symposium on Parallel and Distributed Processing;15;;;;
407;Optimizations for Neuron Time Warp (NTW) for stochastic reaction-diffusion models of neurons;2017;"MNI Nazrul; C Tropper; RA McDougal; WW Lytton";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/8247871/?casa_token=2DAqpO7bwEUAAAAA:JfKMwrymHN-Mf33EFZoGG0LHlcHYB0J3tFADQNJoCz7vLNyh7Vbb49bkWyKXDbEcUS_Ty63cFrRD;http://dx.doi.org/10.1109/wsc.2017.8247871;10.1109/wsc.2017.8247871;proceedings-article;IEEE;2017 Winter Simulation Conference (WSC);27;;;;
408;Optimizing adaptive synchronization in parallel simulators for large-scale parallel systems and applications;2010;"C Xu; Y Che; J Fang; Z Wang";2;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/5578444/?casa_token=BK-Nauu1sdsAAAAA:kW5FaEebkazwueey0Z_Yy7101rngMqtyWDPMVkik0mY2VqaPt0cu-fqbp9P9Fsv9xils67WdxVEX;http://dx.doi.org/10.1109/cit.2010.62;10.1109/cit.2010.62;proceedings-article;IEEE;2010 IEEE 10th International Conference on Computer and Information Technology (CIT);15;;;;
409;Optimizing memory management for optimistic simulation with reinforcement learning;2016;A Pellegrini;1;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/7568312/?casa_token=uNqTrjRyvMoAAAAA:3qjJUqMgVXdltVEI_r51IZVoazqecABaDHXZH59MwcWP7CuAp4njHpR1FCzWtB6KeqN-Qyuw7lwC;http://dx.doi.org/10.1109/hpcsim.2016.7568312;10.1109/hpcsim.2016.7568312;proceedings-article;IEEE;2016 International Conference on High Performance Computing & Simulation (HPCS);27;;;;
410;Optimizing parallel simulation of multicore systems using domain-specific knowledge;2013;"J Wang; Z Dong; S Yalamanchili; G Riley";14;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/2486092.2486108?casa_token=mIfuhTIHJv8AAAAA:j-k1CDII9_j6CmpMOIOjHACUj7OEJy2rDt4r53JHLs3ggQ8GhPisBTd9LcycWryMCdM8U6BxuQ-3FEw;http://dx.doi.org/10.1145/2486092.2486108;10.1145/2486092.2486108;proceedings-article;ACM;SIGSIM-PADS '13: SIGSIM Principles of Advanced Discrete Simulation;16;;;;
411;Optimizing techniques for parallel digital logic simulation;2011;"S Meraji; C Tropper";23;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/6035695/?casa_token=qumgPXP2z9AAAAAA:pkWYhGmeWjHv7u38tBVb8kNdZ4eTmF4mfQ9uLrQi53BG_KXBgXOKcmnLwjRtFPnZCngfZBz1bPdb;http://dx.doi.org/10.1109/tpds.2011.246;10.1109/tpds.2011.246;journal-article;Institute of Electrical and Electronics Engineers (IEEE);IEEE Trans. Parallel Distrib. Syst.;34;;;;
412;Optimizing time warp simulation with reinforcement learning techniques;2007;"J Wang; C Tropper";29;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/4419650/?casa_token=X1njX8KATTcAAAAA:-mnU_cD_5n5ZL8qOdKd1caB2HRhi7BDwLate56BuRtTnkuWLv639LOAHIUvJaRKKyPB6cjzqVsA3;http://dx.doi.org/10.1109/wsc.2007.4419650;10.1109/wsc.2007.4419650;proceedings-article;IEEE;2007 Winter Simulation Conference;15;;;;
413;P4-SimSaaS: Policy specification for multi-tendency simulation Software-as-a-Service model;2011;"WT Tsai; W Li; X Bai; J Elston";10;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/6148007/;http://dx.doi.org/10.1109/wsc.2011.6148007;10.1109/wsc.2011.6148007;proceedings-article;IEEE;2011 Winter Simulation Conference - (WSC 2011);29;;;;
414;Panel on grand challenges for modeling and simulation;2012;"SJE Taylor; R Fujimoto; EH Page; PA Fishwick; AM Uhrmacher; G Wainer";36;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/6465310/?casa_token=JG7WKBkwbMgAAAAA:UBFzM4a5c8vI-t8yyKcaqZbCJ7_zKjgt3hLlazqgeE9F82637ilsyfNn4B3oCMDd2C6Z0tRSX6Kb;http://dx.doi.org/10.1109/wsc.2012.6465310;10.1109/wsc.2012.6465310;proceedings-article;IEEE;2012 Winter Simulation Conference - (WSC 2012);53;;;;
415;par-gem5: Parallelizing gem5's Atomic Mode;2023;"N Zurstraßen; J Cubero-Cascante; JM Joseph; L Yichao; X Xinghua; R Leupers";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/10137178/;http://dx.doi.org/10.23919/date56975.2023.10137178;10.23919/date56975.2023.10137178;proceedings-article;IEEE;2023 Design, Automation & Test in Europe Conference & Exhibition (DATE);23;;;;
416;Parallel algorithms for simulating continuous time Markov chains;1993;"DM Nicol; P Heidelberger";0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/158459.158461;http://dx.doi.org/10.1145/158459.158461;10.1145/158459.158461;proceedings-article;ACM;PADS93: Workshop on Parellel and Distributed Simulation;10;;;;
417;Parallel and distributed discrete event simulation: Algorithms and applications;1993;RM Fujimoto;0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/256563.256596;http://dx.doi.org/10.1109/wsc.1993.718035;10.1109/wsc.1993.718035;proceedings-article;IEEE;1993 Winter Simulation Conference - (WSC '93);0;;;;
418;Parallel and distributed simulation;1995;RM Fujimoto;0;dl.acm.org;https://dl.acm.org/doi/pdf/10.1145/324138.324176;http://dx.doi.org/10.1109/wsc.1995.478713;10.1109/wsc.1995.478713;proceedings-article;IEEE;1995 Winter Simulation Conference;26;;;;
419;Parallel and distributed simulation minitrack;1999;"W Cai; YM Teo";0;researchgate.net;https://www.researchgate.net/profile/Yong_Teo2/publication/3805330_Parallel_and_distributed_simulation_minitrack/links/542e20de0cf27e39fa95febf.pdf?inViewer=true&pdfJsDownload=true&disableCoverPage=true&origin=publication_detail;http://dx.doi.org/10.1109/hicss.1999.773079;10.1109/hicss.1999.773079;proceedings-article;IEEE;Proceedings of HICSS 32 - 32nd Annual Hawaii International Conference on System Sciences;6;;;;
420;Parallel and distributed simulation systems;2001;RM Fujimoto;0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/977259/;http://dx.doi.org/10.1109/wsc.2001.977259;10.1109/wsc.2001.977259;proceedings-article;IEEE;2001 Winter Simulation Conference;38;;;;
421;Parallel and distributed simulation: an overview;1995;"HM Soliman; AS Elmaghraby; MA El-Sharkawy";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/523677/;http://dx.doi.org/10.1109/scac.1995.523677;10.1109/scac.1995.523677;proceedings-article;IEEE Comput. Soc. Press;IEEE Symposium on Computers and Communications;31;;;;
422;Parallel and Distributed Simulation: Methodologies and Techniques;1998;HM Soliman;0;Elsevier;https://www.sciencedirect.com/science/article/pii/S1319157898800037;http://dx.doi.org/10.1016/s1319-1578(98)80003-7;10.1016/s1319-1578(98)80003-7;journal-article;Elsevier BV;Journal of King Saud University - Computer and Information Sciences;57;;;;
423;Parallel and distributed simulation: traditional techniques and recent advances;2006;KS Perumalla;188;store.computer.org;https://store.computer.org/csdl/proceedings-article/wsc/2006/04117594/12OmNCgrCWC;http://dx.doi.org/10.1109/wsc.2006.323041;10.1109/wsc.2006.323041;proceedings-article;IEEE;2006 Winter Simulation Conference;50;;;;
424;Parallel and distributed spatial simulation of chemical reactions;2008;"M Jeschke; A Park; R Ewald; R Fujimoto; AM Uhrmacher";38;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/4545325/?casa_token=tw8IivliRXYAAAAA:pRMK-mGuogk7P0ZDO1nCFiC1KwPbzxfKTLq9bYu_59M8cqIfKdhc7kIQIjiv9RimMZwS2llRuzym;http://dx.doi.org/10.1109/pads.2008.20;10.1109/pads.2008.20;proceedings-article;IEEE;2008 ACM/IEEE/SCS Workshop on Principles of Advanced and Distributed Simulation ( PADS);24;;;;
425;Parallel and distributed vhdl simulation;2000;"D Lungeanu; CJR Shi";3;dl.acm.org;https://dl.acm.org/doi/pdf/10.1145/343647.343884;http://dx.doi.org/10.1109/date.2000.840856;10.1109/date.2000.840856;proceedings-article;IEEE Comput. Soc;Meeting on Design Automation and Test in Europe;13;;;;
426;Parallel Computation;1994;KM Chandy;0;apps.dtic.mil;https://apps.dtic.mil/sti/citations/ADA284831;http://dx.doi.org/10.21236/ada284831;10.21236/ada284831;report;Defense Technical Information Center;None;0;;;;
427;Parallel discrete event simulation;2010;G Kunz;0;Springer;https://link.springer.com/chapter/10.1007/978-3-642-12331-3_8;http://dx.doi.org/10.1007/978-3-642-12331-3_8;10.1007/978-3-642-12331-3_8;book-chapter;Springer Berlin Heidelberg;Modeling and Tools for Network Simulation;0;;;;
428;Parallel discrete event simulation;1990;RM Fujimoto;0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/84537.84545;http://dx.doi.org/10.1109/wsc.1989.718657;10.1109/wsc.1989.718657;proceedings-article;IEEE;1989 Winter Simulation;0;;;;
429;Parallel discrete event simulation algorithm for manufacturing supply chains;2004;"R Roy; R Arunachalam";16;Francis;https://www.tandfonline.com/doi/abs/10.1057/palgrave.jors.2601688;http://dx.doi.org/10.1057/palgrave.jors.2601688;10.1057/palgrave.jors.2601688;journal-article;Informa UK Limited;Journal of the Operational Research Society;25;;;;
430;Parallel discrete event simulation in star networks with application to telecommunications;1995;"SK Das; F Sarkar; K Basu; S Madhavapeddy";12;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/378708/?casa_token=bHP4a9-R1BwAAAAA:vUY5NLQ9FGDcNLLPqrgVgD5rvIs40cUd1-lZZB55CkOa3iLLqFpjeoN7vnXSklSnOmmpQ5NegUpn;http://dx.doi.org/10.1109/mascot.1995.378708;10.1109/mascot.1995.378708;proceedings-article;IEEE Comput. Soc. Press;MASCOTS '95. Proceedings of the Third International Workshop on Modeling, Analysis, and Simulation of Computer and Telecommunication Systems;10;;;;
431;Parallel discrete event simulation of stochastic reaction and diffusion using reverse computation;2015;"Z Lin; Y Yao";40;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/7463796/?casa_token=-nNDnfGD03cAAAAA:9ZYFeZUUcmaR8O_9w4tzUUVXCzEF7kiv9maPDT3HOaBX_W2sjQxwI9EhVsKLRJwbYEkoi10P8aZ_;http://dx.doi.org/10.1109/smartcity.2015.142;10.1109/smartcity.2015.142;proceedings-article;IEEE;2015 IEEE International Conference on Smart City/SocialCom/SustainCom (SmartCity);27;;;;
432;Parallel Discrete Event Simulation with AnyLogic;2009;"M Kondratyev; M Garifullin";0;Springer;https://link.springer.com/content/pdf/10.1007/978-3-642-03275-2.pdf#page=237;http://dx.doi.org/10.1007/978-3-642-03275-2_23;10.1007/978-3-642-03275-2_23;book-chapter;Springer Berlin Heidelberg;Lecture Notes in Computer Science;4;;;;
433;Parallel discrete event simulation: Will the field survive?;1993;RM Fujimoto;0;pubsonline.informs.org;https://pubsonline.informs.org/doi/abs/10.1287/ijoc.5.3.213;http://dx.doi.org/10.1287/ijoc.5.3.213;10.1287/ijoc.5.3.213;journal-article;Institute for Operations Research and the Management Sciences (INFORMS);ORSA Journal on Computing;0;;;;
434;Parallel discrete-event simulation applications;2002;C Tropper;30;Elsevier;https://www.sciencedirect.com/science/article/pii/S0743731501917940;http://dx.doi.org/10.1006/jpdc.2001.1794;10.1006/jpdc.2001.1794;journal-article;Elsevier BV;Journal of Parallel and Distributed Computing;40;;;;
435;Parallel discrete-event simulation of a supply-chain in semiconductor industry;2000;"YH Low; BP Gan; S Jain; W Cai; WJ Hsu; SY Huang; SJ Turner";4;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/843617/;http://dx.doi.org/10.1109/hpc.2000.843617;10.1109/hpc.2000.843617;proceedings-article;IEEE;Proceedings Fourth International Conference/Exhibition on High Performance Computing in the Asia-Pacific Region;7;;;;
436;Parallel discrete-event simulation of FCFS stochastic queueing networks;1988;DM Nicol;229;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/62116.62128;http://dx.doi.org/10.1145/62116.62128;10.1145/62116.62128;journal-article;Association for Computing Machinery (ACM);SIGPLAN Not.;14;;;;
437;Parallel discrete-event simulation of population dynamics;2008;"B Satyabudhi; S Onggo";29;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/4736172/?casa_token=FHyXczLyn9sAAAAA:MEvmI4S4wjBYQR5ju1B3Ch6JrTjV5R3SvLRvqS0DERjVf5hFDZ3p_hQ-MVcxHxyf1BgyvzgfiYu1;http://dx.doi.org/10.1109/wsc.2008.4736172;10.1109/wsc.2008.4736172;proceedings-article;IEEE;2008 Winter Simulation Conference (WSC);16;;;;
438;Parallel event-driven neural network simulations using the Hodgkin-Huxley neuron model;2005;"CJ Lobb; Z Chao; RM Fujimoto; SM Potter";41;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1443307/?casa_token=kssMqgwlxagAAAAA:ooLumGhLYIwvReMCwbf5G-R5VCs8qGgUSn1gbDCh7wHrHVQAHrV96YbfHiWgZHGg00l-YuXh3t_g;http://dx.doi.org/10.1109/pads.2005.18;10.1109/pads.2005.18;proceedings-article;IEEE;Workshop on Principles of Advanced and Distributed Simulation (PADS'05);26;;;;
